,aerialsTotal,aerialsWon,clearances,cornersAccurate,cornersTotal,defensiveAerials,dispossessed,dribbledPast,dribblesAttempted,dribblesLost,dribblesWon,errorsCount,foulsCommited,goals,goalsConceded,home,interceptions,name,offensiveAerials,offsidesCaught,passesAccurate,passesKey,passesTotal,possession,result,shotsBlocked,shotsOffTarget,shotsOnPost,shotsOnTarget,shotsTotal,tackleSuccessful,tackleUnsuccesful,tacklesTotal,throwInsAccurate,throwInsTotal,touches
770,45.0,23.0,29.0,1.0,9.0,30.0,14.0,4.0,25.0,8.0,17.0,1.0,13.0,0,3,0.0,9.0,Southampton,15.0,0.0,360.0,12.0,458.0,492.0,l,4.0,10.0,1.0,3.0,17.0,34.0,4.0,38.0,18.0,18.0,685.0
771,45.0,22.0,36.0,4.0,4.0,15.0,25.0,17.0,13.0,9.0,4.0,0.0,11.0,3,0,1.0,12.0,Crystal Palace,30.0,0.0,246.0,5.0,338.0,351.0,w,2.0,3.0,0.0,4.0,9.0,22.0,17.0,39.0,21.0,27.0,560.0
772,56.0,30.0,51.0,4.0,4.0,22.0,10.0,18.0,3.0,3.0,0.0,0.0,12.0,2,0,0.0,8.0,Burnley,34.0,1.0,176.0,8.0,273.0,291.0,w,4.0,2.0,0.0,3.0,9.0,21.0,18.0,39.0,4.0,18.0,485.0
773,56.0,26.0,22.0,8.0,14.0,34.0,16.0,0.0,23.0,5.0,18.0,1.0,11.0,0,2,1.0,6.0,Crystal Palace,22.0,2.0,348.0,12.0,463.0,506.0,l,4.0,6.0,0.0,5.0,15.0,13.0,0.0,13.0,37.0,38.0,698.0
774,43.0,21.0,38.0,0.0,3.0,22.0,8.0,9.0,23.0,11.0,12.0,0.0,3.0,0,0,0.0,20.0,West Ham,21.0,4.0,292.0,9.0,374.0,395.0,d,4.0,4.0,0.0,4.0,12.0,17.0,9.0,26.0,15.0,18.0,604.0
775,43.0,22.0,24.0,2.0,5.0,21.0,7.0,12.0,19.0,10.0,9.0,2.0,12.0,0,0,1.0,8.0,Stoke,22.0,2.0,402.0,15.0,507.0,525.0,d,8.0,7.0,0.0,4.0,19.0,19.0,12.0,31.0,11.0,13.0,688.0
776,51.0,16.0,30.0,3.0,6.0,28.0,12.0,8.0,10.0,4.0,6.0,0.0,9.0,1,0,0.0,15.0,Leicester,23.0,1.0,225.0,4.0,323.0,348.0,w,1.0,4.0,1.0,1.0,6.0,17.0,8.0,25.0,8.0,20.0,514.0
777,51.0,35.0,27.0,2.0,5.0,23.0,11.0,6.0,14.0,6.0,8.0,1.0,14.0,0,1,1.0,9.0,West Brom,28.0,1.0,295.0,13.0,392.0,422.0,l,5.0,7.0,0.0,4.0,16.0,16.0,6.0,22.0,17.0,21.0,587.0
778,36.0,16.0,34.0,3.0,5.0,18.0,17.0,8.0,19.0,10.0,9.0,1.0,9.0,1,0,0.0,11.0,Bournemouth,18.0,1.0,414.0,14.0,501.0,521.0,w,4.0,4.0,1.0,7.0,15.0,15.0,8.0,23.0,19.0,22.0,717.0
779,36.0,20.0,20.0,1.0,6.0,18.0,12.0,9.0,11.0,3.0,8.0,0.0,13.0,0,1,1.0,17.0,Sunderland,18.0,4.0,253.0,11.0,338.0,361.0,l,3.0,9.0,0.0,5.0,17.0,27.0,9.0,36.0,16.0,19.0,542.0
780,30.0,18.0,26.0,3.0,6.0,14.0,14.0,10.0,15.0,5.0,10.0,2.0,13.0,0,0,0.0,18.0,Hull,16.0,1.0,294.0,7.0,399.0,423.0,d,5.0,3.0,1.0,1.0,9.0,18.0,10.0,28.0,22.0,25.0,602.0
781,30.0,12.0,27.0,1.0,6.0,16.0,12.0,10.0,16.0,6.0,10.0,0.0,9.0,0,0,1.0,7.0,Southampton,14.0,2.0,331.0,4.0,431.0,457.0,d,6.0,3.0,0.0,2.0,11.0,19.0,10.0,29.0,21.0,26.0,640.0
782,45.0,32.0,36.0,0.0,2.0,17.0,14.0,9.0,22.0,12.0,10.0,2.0,6.0,1,4,0.0,20.0,Stoke,28.0,2.0,256.0,4.0,352.0,365.0,l,2.0,2.0,0.0,2.0,6.0,25.0,9.0,34.0,15.0,22.0,576.0
783,45.0,13.0,22.0,6.0,8.0,28.0,17.0,10.0,17.0,8.0,9.0,0.0,9.0,4,1,1.0,7.0,Liverpool,17.0,0.0,515.0,13.0,625.0,644.0,w,8.0,6.0,0.0,6.0,20.0,26.0,10.0,36.0,29.0,31.0,831.0
784,30.0,14.0,12.0,4.0,7.0,10.0,13.0,7.0,11.0,4.0,7.0,0.0,11.0,0,2,0.0,6.0,Watford,20.0,2.0,487.0,10.0,573.0,602.0,l,6.0,6.0,0.0,2.0,14.0,15.0,7.0,22.0,20.0,23.0,751.0
785,30.0,16.0,31.0,1.0,4.0,20.0,10.0,7.0,12.0,5.0,7.0,0.0,10.0,2,0,1.0,7.0,Hull,10.0,2.0,206.0,2.0,300.0,313.0,w,2.0,3.0,1.0,3.0,8.0,17.0,7.0,24.0,13.0,15.0,464.0
786,26.0,16.0,21.0,2.0,4.0,15.0,16.0,4.0,23.0,7.0,16.0,2.0,14.0,0,2,0.0,9.0,Stoke,11.0,1.0,389.0,6.0,455.0,483.0,l,1.0,5.0,0.0,3.0,9.0,15.0,4.0,19.0,18.0,22.0,649.0
787,26.0,10.0,22.0,4.0,11.0,11.0,9.0,16.0,10.0,6.0,4.0,0.0,5.0,2,0,1.0,6.0,Swansea,15.0,1.0,300.0,8.0,365.0,402.0,w,2.0,2.0,0.0,6.0,10.0,23.0,16.0,39.0,13.0,21.0,566.0
788,33.0,14.0,24.0,1.0,4.0,17.0,10.0,13.0,15.0,7.0,8.0,0.0,15.0,0,0,0.0,9.0,Everton,16.0,2.0,430.0,3.0,524.0,545.0,d,1.0,3.0,0.0,0.0,4.0,20.0,13.0,33.0,20.0,22.0,695.0
789,33.0,19.0,19.0,5.0,8.0,18.0,12.0,8.0,21.0,8.0,13.0,0.0,9.0,0,0,1.0,17.0,West Ham,15.0,1.0,257.0,10.0,346.0,373.0,d,7.0,5.0,0.0,3.0,15.0,17.0,8.0,25.0,11.0,18.0,534.0
790,26.0,14.0,31.0,2.0,3.0,8.0,12.0,14.0,17.0,10.0,7.0,2.0,14.0,0,4,0.0,17.0,Middlesbrough,18.0,2.0,215.0,5.0,276.0,292.0,l,0.0,3.0,0.0,2.0,5.0,20.0,14.0,34.0,19.0,21.0,457.0
791,26.0,12.0,5.0,3.0,4.0,18.0,13.0,7.0,21.0,7.0,14.0,0.0,4.0,4,0,1.0,12.0,Bournemouth,8.0,2.0,540.0,17.0,601.0,622.0,w,4.0,7.0,0.0,10.0,21.0,22.0,7.0,29.0,22.0,24.0,791.0
792,33.0,19.0,23.0,3.0,5.0,20.0,5.0,9.0,15.0,5.0,10.0,0.0,5.0,2,0,0.0,13.0,Arsenal,13.0,1.0,410.0,10.0,504.0,529.0,w,4.0,3.0,0.0,4.0,11.0,16.0,9.0,25.0,13.0,20.0,682.0
793,33.0,14.0,24.0,3.0,5.0,13.0,13.0,10.0,12.0,3.0,9.0,0.0,8.0,0,2,1.0,16.0,Southampton,20.0,2.0,350.0,12.0,433.0,469.0,l,3.0,8.0,0.0,3.0,14.0,10.0,10.0,20.0,25.0,30.0,634.0
794,44.0,21.0,29.0,3.0,9.0,15.0,12.0,16.0,21.0,6.0,15.0,0.0,11.0,1,1,0.0,11.0,Crystal Palace,29.0,1.0,200.0,5.0,297.0,330.0,d,6.0,2.0,0.0,2.0,10.0,14.0,16.0,30.0,16.0,20.0,516.0
795,44.0,23.0,36.0,6.0,10.0,29.0,12.0,15.0,18.0,2.0,16.0,0.0,16.0,1,1,1.0,12.0,Everton,15.0,3.0,299.0,12.0,398.0,430.0,d,4.0,6.0,0.0,3.0,13.0,18.0,15.0,33.0,25.0,28.0,624.0
796,36.0,22.0,34.0,1.0,3.0,17.0,17.0,19.0,22.0,6.0,16.0,0.0,10.0,2,1,0.0,14.0,Crystal Palace,19.0,3.0,140.0,6.0,234.0,250.0,w,1.0,3.0,0.0,3.0,7.0,28.0,19.0,47.0,19.0,24.0,459.0
797,36.0,14.0,21.0,0.0,4.0,19.0,19.0,16.0,28.0,9.0,19.0,0.0,8.0,1,2,1.0,9.0,Liverpool,17.0,0.0,520.0,10.0,626.0,652.0,l,6.0,7.0,0.0,1.0,14.0,23.0,16.0,39.0,28.0,28.0,854.0
798,35.0,15.0,33.0,2.0,3.0,22.0,21.0,10.0,26.0,11.0,15.0,0.0,16.0,2,0,0.0,16.0,Man Utd,13.0,1.0,369.0,11.0,471.0,485.0,w,3.0,3.0,0.0,6.0,12.0,18.0,10.0,28.0,26.0,30.0,704.0
799,35.0,20.0,10.0,3.0,3.0,13.0,12.0,15.0,16.0,6.0,10.0,0.0,17.0,0,2,1.0,6.0,Burnley,22.0,3.0,274.0,8.0,385.0,409.0,l,4.0,4.0,0.0,0.0,8.0,32.0,15.0,47.0,18.0,25.0,591.0
800,25.0,7.0,32.0,0.0,3.0,10.0,5.0,9.0,13.0,4.0,9.0,0.0,10.0,0,2,0.0,10.0,Sunderland,15.0,3.0,251.0,4.0,336.0,348.0,l,2.0,2.0,0.0,2.0,6.0,15.0,9.0,24.0,9.0,9.0,512.0
801,25.0,18.0,17.0,10.0,17.0,15.0,12.0,9.0,12.0,3.0,9.0,0.0,15.0,2,0,1.0,11.0,Arsenal,10.0,2.0,476.0,31.0,543.0,580.0,w,13.0,10.0,1.0,13.0,36.0,9.0,9.0,18.0,20.0,20.0,744.0
802,21.0,6.0,16.0,0.0,1.0,7.0,19.0,14.0,13.0,4.0,9.0,1.0,11.0,1,3,0.0,28.0,West Brom,14.0,1.0,209.0,5.0,283.0,294.0,l,2.0,2.0,0.0,2.0,6.0,11.0,14.0,25.0,12.0,15.0,458.0
803,21.0,15.0,9.0,3.0,7.0,14.0,8.0,9.0,17.0,3.0,14.0,0.0,8.0,3,1,1.0,14.0,Man City,7.0,2.0,601.0,15.0,686.0,709.0,w,2.0,9.0,0.0,10.0,21.0,23.0,9.0,32.0,18.0,21.0,869.0
804,53.0,30.0,53.0,6.0,8.0,46.0,10.0,5.0,5.0,3.0,2.0,0.0,15.0,2,1,0.0,8.0,Man City,7.0,3.0,443.0,18.0,545.0,570.0,w,8.0,8.0,1.0,5.0,21.0,13.0,5.0,18.0,17.0,17.0,750.0
805,53.0,23.0,21.0,1.0,5.0,7.0,11.0,2.0,8.0,3.0,5.0,1.0,8.0,1,2,1.0,19.0,Burnley,46.0,4.0,146.0,7.0,266.0,284.0,l,5.0,0.0,0.0,5.0,10.0,12.0,2.0,14.0,15.0,19.0,455.0
806,53.0,31.0,37.0,1.0,3.0,25.0,7.0,9.0,20.0,6.0,14.0,0.0,12.0,2,2,0.0,18.0,Middlesbrough,28.0,1.0,378.0,6.0,487.0,510.0,d,2.0,2.0,0.0,2.0,6.0,6.0,9.0,15.0,13.0,18.0,672.0
807,53.0,22.0,22.0,1.0,2.0,28.0,4.0,14.0,11.0,2.0,9.0,0.0,15.0,2,2,1.0,11.0,Leicester,25.0,3.0,210.0,7.0,330.0,350.0,d,2.0,6.0,1.0,3.0,11.0,13.0,14.0,27.0,22.0,31.0,505.0
808,38.0,27.0,48.0,1.0,4.0,15.0,10.0,7.0,14.0,10.0,4.0,0.0,9.0,0,2,0.0,17.0,Sunderland,23.0,1.0,125.0,3.0,205.0,217.0,l,4.0,1.0,0.0,1.0,6.0,21.0,7.0,28.0,8.0,14.0,411.0
809,38.0,11.0,15.0,3.0,9.0,23.0,13.0,4.0,15.0,8.0,7.0,0.0,5.0,2,0,1.0,7.0,Liverpool,15.0,0.0,608.0,20.0,702.0,741.0,w,7.0,13.0,0.0,7.0,27.0,19.0,4.0,23.0,15.0,16.0,901.0
810,33.0,21.0,22.0,1.0,8.0,14.0,16.0,7.0,25.0,7.0,18.0,1.0,16.0,1,2,0.0,10.0,Tottenham,19.0,3.0,371.0,10.0,459.0,481.0,l,1.0,5.0,0.0,6.0,12.0,22.0,7.0,29.0,19.0,23.0,671.0
811,33.0,12.0,34.0,1.0,3.0,19.0,15.0,18.0,14.0,7.0,7.0,0.0,13.0,2,1,1.0,17.0,Chelsea,14.0,3.0,296.0,7.0,386.0,408.0,w,1.0,3.0,0.0,5.0,9.0,23.0,18.0,41.0,17.0,21.0,599.0
812,54.0,33.0,35.0,5.0,6.0,20.0,13.0,8.0,15.0,5.0,10.0,2.0,24.0,4,5,0.0,8.0,Crystal Palace,34.0,0.0,203.0,11.0,289.0,312.0,l,4.0,4.0,1.0,4.0,12.0,15.0,8.0,23.0,21.0,22.0,496.0
813,54.0,21.0,33.0,1.0,10.0,34.0,7.0,10.0,16.0,8.0,8.0,0.0,12.0,5,4,1.0,6.0,Swansea,20.0,2.0,293.0,9.0,371.0,405.0,w,2.0,7.0,0.0,9.0,18.0,18.0,10.0,28.0,13.0,17.0,585.0
814,40.0,23.0,24.0,3.0,6.0,22.0,8.0,2.0,13.0,2.0,11.0,1.0,10.0,1,1,0.0,12.0,West Brom,18.0,0.0,314.0,9.0,405.0,443.0,d,2.0,7.0,0.0,2.0,11.0,12.0,2.0,14.0,17.0,20.0,584.0
815,40.0,17.0,31.0,0.0,2.0,19.0,8.0,11.0,6.0,4.0,2.0,0.0,7.0,1,1,1.0,12.0,Hull,21.0,1.0,388.0,7.0,480.0,505.0,d,2.0,4.0,0.0,4.0,10.0,10.0,11.0,21.0,12.0,13.0,644.0
816,43.0,27.0,33.0,3.0,4.0,21.0,16.0,8.0,10.0,5.0,5.0,2.0,14.0,1,3,0.0,14.0,Swansea,22.0,1.0,347.0,12.0,435.0,455.0,l,4.0,4.0,0.0,6.0,14.0,14.0,8.0,22.0,20.0,24.0,639.0
817,43.0,16.0,14.0,2.0,6.0,22.0,10.0,5.0,12.0,4.0,8.0,0.0,7.0,3,1,1.0,8.0,Stoke,21.0,2.0,267.0,11.0,364.0,382.0,w,5.0,8.0,3.0,4.0,17.0,21.0,5.0,26.0,18.0,27.0,549.0
818,64.0,25.0,37.0,5.0,12.0,36.0,20.0,8.0,27.0,11.0,16.0,1.0,5.0,1,3,0.0,13.0,Liverpool,28.0,2.0,526.0,14.0,620.0,660.0,l,5.0,5.0,0.0,7.0,17.0,20.0,8.0,28.0,20.0,25.0,872.0
819,64.0,39.0,31.0,4.0,5.0,28.0,11.0,16.0,17.0,9.0,8.0,0.0,8.0,3,1,1.0,18.0,Leicester,36.0,3.0,159.0,8.0,277.0,292.0,w,2.0,4.0,0.0,8.0,14.0,31.0,16.0,47.0,16.0,29.0,506.0
820,22.0,10.0,21.0,4.0,6.0,9.0,14.0,18.0,8.0,3.0,5.0,3.0,10.0,2,3,0.0,18.0,Swansea,13.0,2.0,418.0,9.0,525.0,556.0,l,2.0,5.0,0.0,6.0,13.0,26.0,18.0,44.0,11.0,13.0,724.0
821,22.0,12.0,17.0,1.0,5.0,13.0,17.0,5.0,27.0,9.0,18.0,1.0,7.0,3,2,1.0,27.0,Arsenal,9.0,9.0,428.0,12.0,514.0,528.0,w,3.0,7.0,3.0,6.0,16.0,17.0,5.0,22.0,16.0,18.0,743.0
822,38.0,16.0,21.0,1.0,5.0,14.0,14.0,17.0,10.0,5.0,5.0,0.0,12.0,0,3,0.0,18.0,Leicester,24.0,1.0,351.0,3.0,449.0,476.0,l,2.0,3.0,0.0,0.0,5.0,20.0,17.0,37.0,12.0,20.0,627.0
823,38.0,22.0,27.0,3.0,8.0,24.0,14.0,5.0,23.0,6.0,17.0,0.0,6.0,3,0,1.0,19.0,Chelsea,14.0,0.0,458.0,13.0,553.0,579.0,w,4.0,6.0,1.0,6.0,16.0,19.0,5.0,24.0,16.0,25.0,770.0
824,51.0,24.0,38.0,3.0,6.0,31.0,3.0,6.0,17.0,6.0,11.0,0.0,13.0,1,0,0.0,13.0,West Ham,20.0,1.0,251.0,13.0,351.0,368.0,w,3.0,5.0,0.0,4.0,12.0,25.0,6.0,31.0,19.0,20.0,551.0
825,51.0,27.0,12.0,1.0,7.0,20.0,15.0,11.0,16.0,10.0,6.0,0.0,12.0,0,1,1.0,12.0,Crystal Palace,31.0,1.0,305.0,8.0,411.0,454.0,l,1.0,8.0,1.0,3.0,12.0,9.0,11.0,20.0,30.0,30.0,620.0
826,27.0,13.0,15.0,3.0,4.0,15.0,14.0,7.0,11.0,3.0,8.0,0.0,13.0,0,2,0.0,14.0,Sunderland,12.0,2.0,266.0,8.0,357.0,380.0,l,6.0,4.0,0.0,1.0,11.0,10.0,7.0,17.0,20.0,23.0,531.0
827,27.0,14.0,17.0,3.0,6.0,12.0,6.0,8.0,11.0,4.0,7.0,0.0,10.0,2,0,1.0,9.0,Stoke,15.0,2.0,393.0,13.0,478.0,507.0,w,7.0,4.0,1.0,6.0,17.0,17.0,8.0,25.0,11.0,16.0,652.0
828,23.0,14.0,48.0,3.0,8.0,19.0,9.0,9.0,20.0,7.0,13.0,0.0,10.0,1,1,0.0,8.0,Tottenham,4.0,3.0,540.0,16.0,601.0,630.0,d,9.0,3.0,0.0,8.0,20.0,11.0,9.0,20.0,13.0,15.0,812.0
829,23.0,9.0,24.0,2.0,5.0,4.0,8.0,13.0,12.0,3.0,9.0,0.0,14.0,1,1,1.0,11.0,West Brom,19.0,1.0,140.0,4.0,228.0,251.0,d,1.0,3.0,0.0,4.0,8.0,16.0,13.0,29.0,12.0,17.0,411.0
830,21.0,8.0,17.0,1.0,4.0,4.0,8.0,10.0,10.0,2.0,8.0,0.0,14.0,1,6,0.0,11.0,Hull,17.0,0.0,379.0,8.0,461.0,490.0,l,1.0,6.0,0.0,4.0,11.0,24.0,10.0,34.0,11.0,13.0,635.0
831,21.0,13.0,34.0,3.0,5.0,17.0,13.0,8.0,21.0,11.0,10.0,0.0,8.0,6,1,1.0,24.0,Bournemouth,4.0,0.0,402.0,17.0,459.0,480.0,w,7.0,5.0,2.0,10.0,22.0,10.0,8.0,18.0,7.0,10.0,667.0
832,30.0,18.0,49.0,1.0,1.0,14.0,10.0,14.0,13.0,7.0,6.0,0.0,9.0,1,1,0.0,21.0,Everton,16.0,6.0,160.0,2.0,255.0,267.0,d,0.0,1.0,0.0,2.0,3.0,25.0,14.0,39.0,10.0,16.0,478.0
833,30.0,12.0,13.0,4.0,13.0,16.0,14.0,6.0,25.0,11.0,14.0,0.0,7.0,1,1,1.0,11.0,Man City,14.0,0.0,573.0,15.0,661.0,707.0,d,6.0,5.0,0.0,8.0,19.0,17.0,6.0,23.0,19.0,20.0,878.0
834,29.0,12.0,38.0,0.0,2.0,18.0,6.0,9.0,6.0,1.0,5.0,0.0,14.0,3,0,0.0,12.0,Southampton,11.0,0.0,386.0,15.0,472.0,490.0,w,4.0,5.0,0.0,9.0,18.0,19.0,9.0,28.0,16.0,17.0,652.0
835,29.0,17.0,18.0,3.0,6.0,11.0,9.0,5.0,19.0,10.0,9.0,1.0,9.0,0,3,1.0,28.0,West Ham,18.0,0.0,286.0,9.0,370.0,403.0,l,5.0,7.0,0.0,1.0,13.0,7.0,5.0,12.0,14.0,17.0,576.0
836,33.0,16.0,25.0,3.0,5.0,8.0,12.0,15.0,8.0,3.0,5.0,0.0,11.0,0,1,0.0,16.0,West Brom,25.0,1.0,186.0,7.0,272.0,292.0,l,4.0,6.0,0.0,2.0,12.0,16.0,15.0,31.0,17.0,22.0,464.0
837,33.0,17.0,37.0,5.0,10.0,25.0,9.0,5.0,22.0,7.0,15.0,2.0,9.0,1,0,1.0,13.0,Bournemouth,8.0,1.0,399.0,9.0,477.0,507.0,w,2.0,5.0,0.0,5.0,12.0,15.0,5.0,20.0,18.0,23.0,697.0
838,42.0,25.0,16.0,2.0,7.0,11.0,9.0,17.0,12.0,7.0,5.0,1.0,8.0,1,4,0.0,5.0,Leicester,31.0,1.0,239.0,8.0,351.0,376.0,l,5.0,4.0,1.0,3.0,12.0,19.0,17.0,36.0,13.0,27.0,531.0
839,42.0,17.0,36.0,0.0,1.0,31.0,13.0,5.0,23.0,6.0,17.0,1.0,4.0,4,1,1.0,7.0,Liverpool,11.0,3.0,490.0,17.0,605.0,616.0,w,4.0,2.0,0.0,11.0,17.0,16.0,5.0,21.0,25.0,29.0,806.0
840,32.0,19.0,31.0,0.0,1.0,10.0,9.0,14.0,10.0,4.0,6.0,0.0,8.0,1,2,0.0,18.0,Southampton,22.0,2.0,358.0,9.0,457.0,474.0,l,2.0,4.0,0.0,5.0,11.0,16.0,14.0,30.0,10.0,14.0,640.0
841,32.0,13.0,15.0,4.0,6.0,22.0,9.0,6.0,21.0,7.0,14.0,0.0,10.0,2,1,1.0,20.0,Arsenal,10.0,0.0,498.0,12.0,588.0,620.0,w,8.0,7.0,0.0,2.0,17.0,13.0,6.0,19.0,24.0,24.0,805.0
842,36.0,14.0,36.0,2.0,4.0,24.0,17.0,15.0,18.0,7.0,11.0,2.0,10.0,2,1,0.0,20.0,Man City,12.0,3.0,486.0,13.0,593.0,609.0,w,4.0,8.0,2.0,6.0,18.0,23.0,15.0,38.0,12.0,16.0,823.0
843,36.0,22.0,23.0,0.0,4.0,12.0,15.0,11.0,23.0,8.0,15.0,0.0,15.0,1,2,1.0,23.0,Man Utd,24.0,3.0,284.0,11.0,376.0,405.0,l,5.0,6.0,0.0,3.0,14.0,24.0,11.0,35.0,13.0,16.0,610.0
844,32.0,17.0,32.0,3.0,8.0,23.0,14.0,11.0,16.0,9.0,7.0,0.0,18.0,4,0,0.0,11.0,Tottenham,9.0,0.0,426.0,16.0,510.0,532.0,w,8.0,4.0,0.0,8.0,20.0,8.0,11.0,19.0,19.0,22.0,702.0
845,32.0,15.0,22.0,6.0,10.0,9.0,4.0,7.0,15.0,4.0,11.0,0.0,13.0,0,4,1.0,20.0,Stoke,23.0,2.0,233.0,8.0,325.0,350.0,l,7.0,7.0,0.0,2.0,16.0,23.0,7.0,30.0,20.0,21.0,543.0
846,28.0,12.0,20.0,3.0,9.0,17.0,8.0,7.0,7.0,2.0,5.0,0.0,3.0,1,1,0.0,23.0,Hull,11.0,3.0,536.0,7.0,625.0,656.0,d,0.0,8.0,2.0,3.0,11.0,14.0,7.0,21.0,16.0,17.0,819.0
847,28.0,16.0,33.0,2.0,5.0,11.0,12.0,5.0,9.0,2.0,7.0,0.0,13.0,1,1,1.0,21.0,Burnley,17.0,0.0,314.0,9.0,395.0,416.0,d,6.0,6.0,0.0,2.0,14.0,10.0,5.0,15.0,22.0,27.0,578.0
848,41.0,27.0,29.0,4.0,6.0,20.0,15.0,13.0,23.0,9.0,14.0,1.0,9.0,2,1,0.0,18.0,Crystal Palace,21.0,1.0,306.0,9.0,390.0,411.0,w,4.0,4.0,0.0,4.0,12.0,24.0,13.0,37.0,24.0,27.0,606.0
849,41.0,14.0,19.0,4.0,6.0,21.0,14.0,14.0,23.0,10.0,13.0,1.0,5.0,1,2,1.0,12.0,Middlesbrough,20.0,3.0,450.0,9.0,526.0,561.0,l,3.0,5.0,0.0,4.0,12.0,24.0,14.0,38.0,22.0,25.0,737.0
850,32.0,16.0,33.0,2.0,4.0,12.0,6.0,10.0,14.0,6.0,8.0,0.0,15.0,4,2,0.0,5.0,Watford,20.0,1.0,233.0,9.0,325.0,344.0,w,2.0,3.0,0.0,8.0,13.0,24.0,10.0,34.0,9.0,14.0,502.0
851,32.0,16.0,29.0,1.0,4.0,20.0,11.0,8.0,23.0,13.0,10.0,1.0,10.0,2,4,1.0,26.0,West Ham,12.0,2.0,384.0,14.0,445.0,473.0,l,4.0,11.0,0.0,4.0,19.0,12.0,8.0,20.0,26.0,30.0,673.0
852,38.0,23.0,27.0,2.0,7.0,25.0,14.0,6.0,31.0,9.0,22.0,1.0,7.0,0,0,0.0,21.0,Arsenal,13.0,2.0,450.0,11.0,555.0,583.0,d,5.0,4.0,0.0,4.0,13.0,20.0,6.0,26.0,31.0,36.0,810.0
853,38.0,15.0,28.0,1.0,2.0,13.0,8.0,22.0,19.0,13.0,6.0,0.0,11.0,0,0,1.0,29.0,Leicester,25.0,1.0,256.0,6.0,362.0,380.0,d,5.0,2.0,0.0,1.0,8.0,23.0,22.0,45.0,18.0,27.0,587.0
854,21.0,12.0,18.0,2.0,5.0,15.0,11.0,9.0,25.0,14.0,11.0,0.0,10.0,2,1,0.0,15.0,Chelsea,6.0,2.0,488.0,9.0,560.0,588.0,w,3.0,6.0,1.0,4.0,13.0,17.0,9.0,26.0,15.0,19.0,768.0
855,21.0,9.0,31.0,0.0,0.0,6.0,11.0,11.0,15.0,6.0,9.0,0.0,20.0,1,2,1.0,15.0,Watford,15.0,1.0,251.0,3.0,330.0,354.0,l,2.0,2.0,0.0,2.0,6.0,25.0,11.0,36.0,13.0,20.0,531.0
856,38.0,15.0,34.0,2.0,3.0,16.0,14.0,10.0,7.0,3.0,4.0,1.0,10.0,2,0,0.0,25.0,Hull,22.0,5.0,362.0,10.0,460.0,467.0,w,5.0,3.0,0.0,4.0,12.0,27.0,10.0,37.0,15.0,23.0,659.0
857,38.0,23.0,17.0,5.0,8.0,22.0,18.0,4.0,19.0,9.0,10.0,0.0,7.0,0,2,1.0,19.0,Swansea,16.0,0.0,478.0,17.0,563.0,608.0,l,7.0,13.0,0.0,3.0,23.0,17.0,4.0,21.0,14.0,16.0,800.0
858,42.0,21.0,28.0,3.0,7.0,23.0,15.0,14.0,19.0,7.0,12.0,0.0,13.0,4,1,0.0,17.0,Man City,19.0,1.0,398.0,10.0,493.0,516.0,w,4.0,2.0,0.0,6.0,12.0,20.0,14.0,34.0,16.0,19.0,704.0
859,42.0,21.0,25.0,2.0,7.0,19.0,12.0,12.0,22.0,8.0,14.0,0.0,12.0,1,4,1.0,13.0,Stoke,23.0,3.0,263.0,3.0,361.0,382.0,l,2.0,3.0,0.0,3.0,8.0,22.0,12.0,34.0,21.0,28.0,571.0
860,27.0,13.0,17.0,2.0,4.0,14.0,15.0,14.0,24.0,8.0,16.0,0.0,10.0,2,1,0.0,11.0,Everton,13.0,1.0,486.0,12.0,580.0,603.0,w,1.0,5.0,0.0,7.0,13.0,16.0,14.0,30.0,11.0,13.0,767.0
861,27.0,14.0,17.0,4.0,7.0,13.0,12.0,16.0,18.0,4.0,14.0,0.0,16.0,1,2,1.0,17.0,West Brom,14.0,0.0,174.0,8.0,283.0,305.0,l,2.0,5.0,0.0,4.0,11.0,23.0,16.0,39.0,10.0,13.0,467.0
862,26.0,11.0,8.0,8.0,12.0,17.0,3.0,7.0,26.0,10.0,16.0,1.0,5.0,0,2,0.0,8.0,Liverpool,9.0,0.0,765.0,22.0,848.0,881.0,l,8.0,13.0,0.0,5.0,26.0,18.0,7.0,25.0,22.0,22.0,1033.0
863,26.0,15.0,34.0,1.0,1.0,9.0,15.0,16.0,10.0,3.0,7.0,0.0,14.0,2,0,1.0,18.0,Burnley,17.0,3.0,130.0,3.0,210.0,215.0,w,0.0,1.0,0.0,2.0,3.0,13.0,16.0,29.0,8.0,11.0,380.0
864,21.0,8.0,24.0,3.0,4.0,10.0,23.0,8.0,19.0,6.0,13.0,0.0,9.0,0,1,0.0,27.0,Crystal Palace,11.0,0.0,234.0,6.0,325.0,356.0,l,2.0,6.0,0.0,2.0,10.0,28.0,8.0,36.0,22.0,28.0,574.0
865,21.0,13.0,42.0,6.0,10.0,11.0,13.0,13.0,23.0,15.0,8.0,0.0,19.0,1,0,1.0,8.0,Tottenham,10.0,2.0,353.0,14.0,440.0,470.0,w,6.0,9.0,0.0,5.0,20.0,29.0,13.0,42.0,13.0,18.0,674.0
866,41.0,24.0,30.0,3.0,6.0,24.0,14.0,10.0,6.0,2.0,4.0,0.0,15.0,0,1,0.0,14.0,Bournemouth,17.0,1.0,320.0,8.0,410.0,430.0,l,2.0,1.0,0.0,5.0,8.0,10.0,10.0,20.0,17.0,22.0,583.0
